%Y-%m-%d;EASTEU;LATAM;CHINA;INDIA;ENERGY;MINING;GOLD;WATER
2005-03-30;-0.002031;-0.0101;-0.004796;-0.002621;-0.01369;-0.01001;-0.01223;0.005308
2005-03-31;0.01497;0.02753;0.008617;0.02633;0.009402;0.02804;0.02523;0.00121
2005-04-01;0.01491;0.02025;0.005703;0.01913;0.02664;0.01473;0.0009225;-0.006624
2005-04-04;-0.009252;-0.009373;-0.002848;-0.003629;0.0215;-0.01878;-0.008333;-0.001946
2005-04-05;0.004637;-0.001047;0.0009501;-0.005469;-0.003883;-0.002372;-0.00326;0.006709
2005-04-06;0.01898;-0.01442;0.004737;0.001686;-0.005998;0.003388;0;0.008836
2005-04-07;0.006785;-0.008538;0;0.003083;0.01039;0.005733;0.001864;0.001774
2005-04-08;-0.001289;0.01595;0.006594;0;-0.003438;0.005031;-0.01406;0.00483
2005-04-11;-0.0042;-0.0007035;-0.002821;-0.01922;-0.008739;-0.002009;0.007526;0.0002293
2005-04-12;0.001294;-0.001761;-0.0009421;0.00228;-0.0003757;-0.004031;-0.01178;-0.004736
2005-04-13;0.007089;0.01122;0.006576;0.001138;-0.01356;-0.01526;-0.005706;-0.001301
2005-04-14;-0.02011;-0.01404;-0.004693;0;-0.02187;-0.02351;-0.03149;-0.01157
2005-04-15;-0.01735;-0.03087;-0.0104;-0.02476;-0.01199;-0.02372;-0.01888;-0.008974
2005-04-18;-0.01918;-0.02473;-0.02211;-0.00365;-0.02797;-0.01625;-0.007046;-0.004728
2005-04-19;0.002376;0.02909;0.00678;-0.003663;0.01038;0.02446;0.01653;0.003691
2005-04-20;0.009783;0.01155;-0.0029;-0.006037;0.02563;0.01271;0.02162;0.001732
2005-04-21;-0.003699;-0.003235;0.006754;0.01553;-0.01308;-0.003867;-0.004873;0.003918
2005-04-22;0.01106;0.005385;0.001921;0.009839;0.02388;0.003516;0.005359;0.001318
2005-04-25;-0.001167;0.002146;0.004787;0.00187;0.002634;-0.005985;-0.01271;0.0009226
2005-04-26;0.0003336;0.02644;0.008559;-0.006055;0.01421;-0.0003532;0.006866;-0.005672
2005-04-27;-0.01885;-0.01932;-0.001896;-0.003331;-0.01306;-0.01998;-0.03128;-0.006952
2005-04-28;-0.01197;-0.007835;0.005676;-0.01094;-0.02277;-0.02592;-0.02554;-0.004379
2005-04-29;-0.01542;-0.01151;-0.003781;-0.01076;-0.01916;0.01176;0.01029;0.01119
2005-05-02;0;0.007566;-0.0009474;0.003404;0;-0.003295;-0.001025;0.002375
2005-05-03;0.004704;0.005727;0.005671;0.007361;0;0.002564;-0.0005127;0.002686
2005-05-04;0.007964;0.009943;0.003763;0.01123;0.008726;0.004015;0.01476;0.002931
2005-05-05;0.01046;0;0.01306;0;0.01461;0;0;0.00139
2005-05-06;-0.002905;0.03915;-0.001855;0.01711;0;0.0202;0.009054;0.001768
2005-05-09;-0.002056;-0.002041;-0.006521;0.0119;0;0.00214;0.0005006;0.002305
2005-05-10;-0.006366;-0.01337;0.0009341;0.00576;0.01971;-0.008587;0.002499;-0.001672
2005-05-11;-0.0132;-0.02233;-0.003742;-0.008158;-0.01442;-0.01448;-0.01865;0.002344
2005-05-12;-0.0003498;0.003522;-0.003756;0.008718;-0.002447;-0.0158;-0.009198;-0.001401
2005-05-13;-0.02767;-0.0224;-0.001883;-0.004349;-0.03418;-0.0339;-0.02758;-0.006177
2005-05-16;-0.0103;0;-0.002832;0;-0.01805;0;0;0.0007125
2005-05-17;-0.002547;0.005737;-0.008543;0.0002812;0;-0.001534;-0.0181;0.002825
2005-05-18;0.01877;0.01666;-0.00382;-0.01188;0.008114;0.01787;0.009093;0.007581
2005-05-19;0.02158;0.01466;0.007626;0.01328;0.002368;0.01385;0.01532;0.001567
2005-05-20;0.005758;-0.002081;-0.001901;-0.007185;0.009613;-0.008212;-0.006312;-0.004709
2005-05-23;-0.008035;-0.01047;-0.003813;0.007325;-0.006224;0.002994;0.007361;0.004766
2005-05-24;0.009426;0.009777;0.003813;0.006156;0.01081;0.01152;0.01611;6.69E-05
2005-05-25;-0.0054;0.0114;-0.005725;0.004731;0.006928;-0.003701;0.009236;-0.00125
2005-05-26;-0.0003494;0.005481;0.0009565;0.0009713;0.007064;0.008859;0.005094;0.00234
2005-05-27;0.009391;0.009182;0.01046;0.01377;0.01158;0.01133;0.003551;0.005344
2005-05-30;0;0.01245;0.003777;-0.01433;0;0.005797;0.006058;-0.003931
2005-05-31;0.002766;0.00167;-0.001887;0.002772;0.01336;-0.007252;-0.01777;-0.00637
2005-06-01;-0.001555;0.00599;-0.007583;0.00235;-0.004329;0.007613;0.01424;0.0006448
2005-06-02;0.009978;0.01613;-0.0009519;-0.004012;0.01335;0.0147;0.02494;0.003316
2005-06-03;0.001027;0.007805;0.003802;0.008145;0.003958;0.006739;-0.004938;-0.005573
2005-06-06;0;-0.0236;0.007561;0.008489;0.004943;0.001413;0.01181;0.006008
2005-06-07;0.01325;-0.002657;-0.0009421;-0.00232;0.00271;-0.009576;-0.008845;0.005413
2005-06-08;0.002191;-0.008349;0.01125;0.003819;-0.004843;-0.006794;-0.006437;-0.001469
2005-06-09;-0.003035;-0.01657;-0.0028;0.00136;0.002888;-0.01482;-0.01149;0.002467
2005-06-10;0.007404;0.01657;0.003731;-0.00915;0.0181;0.007618;0.004012;-0.003936
2005-06-13;-0.0008386;-0.00235;0.003717;0.003697;0.00324;0.003247;0.02472;0.00185
2005-06-14;0.007855;0.004695;-0.004649;-0.0001367;0.003886;0.005747;0.007782;-0.002323
2005-06-15;-0.00417;0.008661;0.003721;0.01142;0.004775;0.004645;0.003868;0.001404
2005-06-16;0.01444;0.0184;0;0.0001351;0.01328;0.02812;0.02007;0.001746
2005-06-17;0.002633;0.01967;-0.0009289;-0.0061;0.01195;0.02296;0.02384;0.008256
2005-06-20;0.005735;-0.005122;0;0.009876;0.01054;-0.002714;0.002768;-0.003721
2005-06-21;-0.001799;0.004483;-0.0009298;0.004433;0.005129;-0.01851;-0.02283;0.004386
2005-06-22;0.005225;-0.003521;0.01018;0.01186;-0.01261;0.000346;0.006576;-0.003134
2005-06-23;0.008432;0;0.002759;0;0.005371;0;0;-0.004968
2005-06-24;-0.0148;-0.03325;-0.0009187;0.005679;-9.76E-05;-0.0178;0.01625;-0.009303
2005-06-27;-0.004764;0.009895;-0.002761;0.005385;-0.004796;-0.003881;-0.01158;-0.001021
2005-06-28;0.004928;0.02047;0.004598;-0.01784;0.01476;0.008798;-0.007484;0.004694
2005-06-29;0.002128;0.005771;-0.00552;0.003062;-0.009884;0.001051;0.002813;0.003899
2005-06-30;0.008142;0;-0.00555;0.007153;-0.002059;0.003494;0.01809;-0.001081
2005-07-01;0.01;0.002554;0.001854;0.0005278;-0.004097;-0.007703;-0.01017;-0.001805
2005-07-04;0.004965;0.003819;-0.0009264;0.008931;0;0.0007027;-0.006991;-0.003215
2005-07-05;-0.0001598;-0.007013;-0.003714;-0.006559;0.03157;-0.006696;-0.01318;0.0003304
2005-07-06;0.005895;0.0009592;0.001859;0;0.001103;0.009502;0.004256;0.001361
2005-07-07;-0.01263;-0.01611;-0.004653;0.001184;0.003904;-0.005268;0.0108;-0.005847
2005-07-08;0.02274;0.02057;-0.005613;0.001576;0.001431;0.01155;-0.0009341;0.0123
2005-07-11;0.009858;0.007923;0.01397;0.01472;0.005347;0.01828;0.004197;0.01478
2005-07-12;0.004351;0.01099;0.003693;0.002712;0.01064;0.0129;0.01753;0.006391
2005-07-13;0.0134;0.009323;0.006431;0.004889;-0.006942;0.003032;-0.008265;-0.006033
2005-07-14;-0.003525;0.004321;0.002743;-0.001027;-0.01749;-0.004044;-0.003233;-0.0004905
2005-07-15;-0.004616;-0.000308;-0.001828;0.002438;-0.004951;-0.01018;-0.02529;-0.0004556
2005-07-18;-0.005257;-0.01396;-0.001832;0.01172;-0.00472;-0.001707;-0.0009492;-0.0003053
2005-07-19;-0.004662;0.0006246;0.002746;0.006817;0.01799;-0.003766;-0.008105;0.005669
2005-07-20;0.0205;0.01856;0.00365;0.006396;0.002659;0.0197;0.01426;0.005775
2005-07-21;0.002743;0.009456;0.004543;-0.008159;-0.003403;0.0213;0.004238;0.008135
2005-07-22;0.001825;-0.007924;0.01351;0.01762;0.02389;0.006564;0.01075;-0.003023
2005-07-25;0.004849;-0.02384;0.0008941;0.00728;0.001761;-0.003933;0.001394;-0.00292
2005-07-26;-0.002876;-0.02507;-0.002685;-0.0004919;-0.002528;-0.009569;-0.01355;0.001601
2005-07-27;0.005292;0.02913;0.0008957;0.009061;0.007649;0.0003315;-0.001884;0.008146
2005-07-28;0.01675;0.01025;0.008025;0;0.007238;0.005619;-0.006623;0.0109
2005-07-29;0.008418;0.03192;-0.0008885;0.0045;-0.003795;0.01472;0.01273;-0.003358
2005-08-01;0;0.01012;0.004435;-0.003525;0;0;0.003742;0.003475
2005-08-02;0.02196;0.01645;0.006176;0.01655;0.03618;0.01355;0.004658;0.003233
2005-08-03;0.006167;0.008414;0.001757;0.004541;-0.0004293;0.02093;0.01339;0.0106
2005-08-04;-0.004011;0;-0.0008783;0.004046;0.007068;0;0.0258;-0.001587
2005-08-05;0.004583;0.007771;0.0008783;0.002728;-0.005654;0.0009409;-0.004927;-0.007255
2005-08-08;0.01461;0.001432;0.00438;-0.01491;0.01308;0.007806;-0.003148;0.002593
2005-08-09;0.003655;-0.007183;-0.002626;-0.006512;0.001989;0.002795;-0.01315;-0.001854
2005-08-10;0.002102;0.02055;0.008726;0.01549;0.01501;0.006801;0.0145;0.0064
2005-08-11;-0.004772;0.01375;0.002603;0.01078;0.008026;0.01407;0.01828;0.00318
2005-08-12;-0.0156;-0.03747;0.0008662;-0.002596;-0.004136;0.007264;0.02702;0.0004022
2005-08-15;-0.006595;0;-0.001733;0;-0.008832;0;0;-0.006212
2005-08-16;0.01457;0.01607;-0.003475;0.003067;-0.01867;-0.0009051;-0.007769;0.002207
2005-08-17;0.001133;-0.01376;0.0008699;0.0138;-0.02167;-0.01766;-0.01002;-0.0018
2005-08-18;-0.01025;-0.0002886;-0.01578;-0.001279;-0.01102;-0.01767;-0.02212;-0.003618
2005-08-19;-0.001002;-0.008698;-0.008873;-0.002446;0.01527;0.00281;0.001788;0.00555
2005-08-22;0.01097;-0.008187;0.008873;-0.0102;0.0128;0.01393;0.0111;0.004913
2005-08-23;0.003958;0.01746;-0.008873;-0.01555;0.002572;-0.001847;-0.003983;-0.00253
2005-08-24;0.008289;-0.02424;-0.008953;-0.01641;0.008536;-0.01929;-0.0107;-0.0003033
2005-08-25;-0.003083;-0.003553;0;0.01029;0.0001134;-0.00725;-0.01127;0.001674
2005-08-26;0.012;0.01735;0.002694;0.01387;-0.01061;0.008505;0.002716;-0.002332
2005-08-29;0;-0.007022;-0.009914;-0.006432;0;-0.005978;0.000452;-0.002426
2005-08-30;0.01609;0.01139;-0.001813;0.009041;0.02196;0.0003155;-0.01502;0.0007705
2005-08-31;0.004086;0.004923;0.000907;0.006728;0.03054;0.006603;0.003663;0.02367
2005-09-01;0.03722;0.01973;0.009025;0.009833;0.02161;0.02476;0.03723;0.004944
2005-09-02;0.02776;0.006774;0.005376;0.008467;-0.01306;0.01397;0.02264;0.007891
2005-09-05;-0.01127;0.01258;-0.001789;0.00874;0;0.001205;-0.0004306;0.004699
2005-09-06;-0.0114;0.009125;-0.001792;-0.007585;-0.0004133;0.0003011;-0.004749;0.005974
2005-09-07;-0.001565;0.006311;0.004474;0;0.0007186;0.003906;0.001729;-0.0001179
2005-09-08;-0.004971;0.001913;-0.003578;0.01079;0.006048;-0.002702;0.007745;-0.008579
2005-09-09;0.02153;0.004902;0.0008957;0.003759;0.02087;0.003901;0.01151;0.009152
2005-09-12;0.005886;0.009463;0.004466;0.01097;-0.01213;0.005674;0.009699;-0.001125
2005-09-13;0.005471;-0.01164;-0.002677;0.006166;-0.009859;-0.006273;-0.008428;-0.009589
2005-09-14;-0.01844;-0.004366;-0.0008941;-0.007404;0.01522;0.0005992;0.009686;-0.005575
2005-09-15;0.01463;0.01466;-0.004482;0.01198;0.000271;0.0128;0.0281;-0.002214
2005-09-16;0.02788;0.01524;-0.006309;0.01183;0.01059;0.02338;0.0301;0.00494
2005-09-19;0.006667;0.01082;0.0009038;0.009847;0.02244;0.01092;0.01919;-0.002223
2005-09-20;0.000861;0.005498;0.01257;0.003803;-0.008923;0.00513;-0.0007761;0.001935
2005-09-21;0.0001229;0.0002611;-0.0008925;-0.01025;0.01301;-0.003417;-0.001554;-0.008431
2005-09-22;0.01282;0.01322;-0.007168;-0.02575;-0.00927;0.004553;0.0007773;-6.54E-05
2005-09-23;-0.01578;0.001544;-0.003604;-0.003153;-0.01427;-0.01114;-0.01606;-0.004274
2005-09-26;-0.005563;0.002825;0.002704;0.01888;0.01448;0.009999;-0.006734;0.001281
2005-09-27;0.02159;0.005882;-0.001802;0.007388;-0.00233;0.01383;0.01812;-0.002016
2005-09-28;0.008818;0.009895;0.002701;0.001866;0.01407;0.009764;0.002339;0.002777
2005-09-29;-0.00446;-0.0007577;0.01606;0.01156;0.00709;0.004985;0.0231;-0.0008462
2005-09-30;-0.0001208;0.01081;0.007055;-0.004672;-0.006945;0.007979;0.009091;0.00552
2005-10-03;-0.0001208;0.01341;-0.0008791;0.01223;0.008623;-0.006323;-0.01252;-0.002443
2005-10-04;0.0227;0.00492;0.002635;0.01262;-0.02598;-0.002485;-0.003442;0.0001529
2005-10-05;-0.01236;-0.03521;-0.007042;-0.003938;-0.04353;-0.02662;-0.02837;-0.00699
2005-10-06;-0.04213;-0.0315;-0.01334;-0.01862;-0.03158;-0.02094;0;-0.004613
2005-10-07;-0.01457;-0.009489;0.001789;-0.004683;0.01968;-0.0008702;0.007852;0.00229
2005-10-10;0.005553;0.02045;0.002677;-0.01098;-0.00637;0.01498;0.01783;-0.003268
2005-10-11;0.01499;0.008526;0.0008909;-0.006089;0.01622;0.02177;0.0003841;-0.01211
2005-10-12;-0.006593;-0.00723;-0.01254;0;-0.01717;-0.00561;0.003833;-0.005029
2005-10-13;-0.05003;-0.03722;-0.0009021;-0.007133;-0.02904;-0.03667;-0.03583;-0.005109
2005-10-14;-0.02808;-0.005123;-0.01089;-0.02526;0.01402;-0.009381;-0.01438;0.001981
2005-10-17;0.005652;0.01742;-0.005489;-0.005521;0.01728;0.01781;0.01715;-0.001914
2005-10-18;0.0132;0.005035;-0.0009179;-0.005552;-0.03799;0.001735;0.003158;-0.009042
2005-10-19;-0.04982;-0.03661;-0.0176;-0.03194;0.009729;-0.03468;-0.04887;-0.01173
2005-10-20;0.01204;0.02465;0.0009341;-0.01411;-0.03969;0.01896;0.002067;-0.004453
2005-10-21;-0.01079;-0.02492;0.004658;0.01387;0.00652;-0.02345;-0.02129;0.001065
2005-10-24;0.01723;0.01848;-0.005592;-0.002278;0.02644;0.01609;0.02253;0.01481
2005-10-25;0.01155;0.01735;0;0.004671;0.01668;0.01816;0.02244;-0.005073
2005-10-26;0.01155;-0.005839;-0.001871;0.001314;-0.00386;0.01068;0.01918;-0.005136
2005-10-27;-0.02433;-0.004001;-0.003752;-0.01964;-0.02124;-0.003164;-0.01837;-0.0106
2005-10-28;-0.004113;-0.00214;-0.009443;-0.02302;0.01017;-0.01101;-0.01421;0.003042
2005-10-31;0;0.02929;0.009443;0.02058;0.006501;0.0113;0.0134;0.01055
2005-11-01;0.03457;0;0.01214;0;0.007343;0;0;0.001751
2005-11-02;0.02062;0.02644;0.005556;0.02017;0.02152;0.00345;-0.007694;0.004887
2005-11-03;0.01663;0.02006;0.0009229;0;0.01839;0.02886;0.01972;-0.002253
2005-11-04;0.003446;-0.01023;0.003683;0;-0.01956;-0.003912;-0.005596;0.001069
2005-11-07;-0.01205;0.0005015;-0.00738;0.008453;-0.01599;-0.003084;-0.0125;0.001381
2005-11-08;-0.003488;-0.003767;-0.001854;0.01132;0.004831;-0.005915;-0.002031;-0.0006791
2005-11-09;0.004906;0.01051;0.01199;-0.0001172;-0.005554;0.003103;0.006486;0.0006617
2005-11-10;-0.01414;0.0007467;0.002746;0.005262;-0.03004;0.01204;0.02553;0.003292
2005-11-11;-0.01077;0.004221;0.008193;0.01723;-7.27E-05;0.0005563;-0.006718;0.004657
2005-11-14;0.006317;-0.004221;-0.003633;0.00229;-0.0002067;0.01381;0.02235;-0.006196
2005-11-15;-0.0006562;0.001492;0.0009095;0;-0.001643;-0.009646;-0.008176;0.0004777
2005-11-16;-0.005001;-0.000497;0.004535;0.006498;0.01435;-0.004163;0.005458;0.001752
2005-11-17;0.02566;0.02455;0.005415;0.006456;0.008171;0.022;0.03552;0.007694
2005-11-18;0.002825;0.001938;0.008068;0.005741;-0.0005212;0.008398;0.001125;0.006687
2005-11-21;0.01109;0.000726;0.0008925;-0.004274;0.01626;0.005917;0.02004;0.001069
2005-11-22;-0.0102;-0.01217;-0.00447;-0.008718;0.01871;-0.006997;0.002202;0.003259
2005-11-23;0.004729;0.03181;0.01335;0.01041;-0.00293;0.006997;-0.006251;0.006935
2005-11-24;0.008128;-0.001187;0;0.007847;0;0.008013;0.006251;-0.0006986
2005-11-25;0.004039;0.001424;-0.003543;0.008561;0.0004757;0.002126;0.008032;-0.002258
2005-11-28;0.01364;0.01249;0.002658;0.01232;-0.01865;0.002121;0.00941;0.001533
2005-11-29;-0.007109;-0.007522;-0.005324;0.0004373;0.0008947;-0.001591;-0.005418;0.003534
2005-11-30;0.002125;-0.01067;0.003552;-0.01331;0.00318;-0.008259;-0.01093;-0.002028
2005-12-01;0.003117;0.01796;0.004423;0.01539;0.02474;0.009585;0;0.004619
2005-12-02;0.02058;0.01534;0.007036;-0.002949;0.00377;0.02098;0.01346;0.003712
2005-12-05;0.003409;0;0.006116;-0.01333;0.007451;0.003109;0;0.003515
2005-12-06;-0.009772;0.01306;-0.00349;0.002657;0.008767;-0.0005175;-0.006888;0.001703
2005-12-07;0.001717;0.006807;0.005231;0.003201;-0.003628;0.0149;0.02869;-0.01197
2005-12-08;-0.006392;-0.02728;-0.009611;0.003301;0.01324;-0.008193;0.01195;0.007504
2005-12-09;0.0009861;-0.01239;0.00263;0.01342;-0.006669;0.01328;0.01491;-0.001184
2005-12-12;0.01468;0.006099;0.002624;0.007343;0.01207;0.008085;0.01333;0.01221
2005-12-13;0.003152;-0.001638;0.000873;0.01908;0.004294;-0.01266;-0.03139;-0.00185
2005-12-14;0.004227;0.009094;0.004354;0.002214;0.001212;0.00483;-0.001403;0.006723
2005-12-15;-0.0006027;-0.006988;0.006926;0.004414;-0.01181;-0.01276;-0.008811;-0.001747
2005-12-16;-0.004714;-0.01057;0.001724;0.007834;-0.01056;0.0005136;0.002122;0.004853
2005-12-19;0.00616;-0.01069;0.01028;0.01682;-0.00693;0.004099;0.01612;-0.004116
2005-12-20;-0.0002408;-0.004547;0;-0.001843;0.003831;-0.003073;-0.009078;-0.007359
2005-12-21;-0.00205;0.02277;0.004254;-0.004623;0.0045;0.002306;-0.01591;0.002395
2005-12-22;0.003013;0.003511;-0.003401;0.003803;0.002763;0.006122;0.02081;0.0005492
2005-12-23;0.003843;-0.007034;0.00425;-0.01083;-0.003267;0.008358;0.01936;0.001042
2005-12-26;0;0;0;0;0;0;0;0
2005-12-27;0;-0.001413;-0.002548;0.003106;0;0.0005043;0.002735;-0.00202
2005-12-28;0;-0.003777;-0.004261;-0.003625;-0.008065;-0.0007565;0.006466;-0.001638
2005-12-29;0.002753;-0.001894;0.002559;0.008472;-0.0007218;0.006287;0.009117;0.005838
2005-12-30;-0.0005978;0.008025;-0.004268;0.01044;0.002036;0.003753;0.005364;0.001084
2006-01-02;0;-0.001411;-0.006867;0.001221;0;-0.00125;-0.003684;-0.001099
2006-01-03;0.01496;0.01727;0.01369;0.01514;0.04037;0.02054;0.02616;0.01551
2006-01-04;0.02513;0.03121;0.01852;0.01185;0.01218;0.01965;0.02995;0.01411
2006-01-05;0.01313;0.01159;0.01326;0.003951;-0.01048;0.002639;-0.007324;-0.005123
2006-01-06;-0.0006807;0.009487;0;0.00315;0.02032;0.003587;0.01742;0.007788
2006-01-09;0.02022;0.006784;0.01064;0.006856;0.003738;0.0121;0.01403;-0.0009007
2006-01-10;0.0008893;-0.0103;-0.006536;-0.009415;0.003029;-0.01689;-0.005279;0.000644
2006-01-11;0.005319;0.01964;0.0008193;0;0.009052;0.01263;0.005279;0.01094
2006-01-12;0.0135;0.01288;0.008157;-0.001578;0.004464;0.008256;-0.003723;-0.00838
2006-01-13;-0.01019;-0.007494;0.004054;-0.001086;0.01275;-0.002352;0.001863;0.009197
2006-01-16;0.01909;0.001074;0.006452;-0.003464;0;0.009374;0.02361;-0.005757
2006-01-17;-0.001947;-0.004519;-0.008071;-0.006365;0.01661;0.001399;-0.003643;-0.004355
2006-01-18;-0.01869;-0.02999;-0.008137;-0.01033;-0.01736;-0.009596;-0.02401;-0.003697
2006-01-19;0.01847;0.02653;0.006515;0.01966;0.02636;0.01749;0.01331;0.0187
2006-01-20;0.02154;0.02035;-0.007332;0.01091;0.005445;0.01673;0.01858;-0.007632
2006-01-23;0.001695;-0.008732;-0.009035;-0.002153;0.01837;-0.009362;-0.007876;0.007824
2006-01-24;0.005803;0.02597;0.008217;0.008683;-0.001734;0.006175;0.0006081;0.007981
2006-01-25;0.01275;0.01756;0.002452;0.002425;-0.01508;0.02522;0.02462;0.0034
2006-01-26;-0.001247;-0.001845;0.001631;0;0.005743;-0.003787;-0.005352;0.004627
2006-01-27;-0.001561;0.0319;0.008925;0.02554;0.0156;0.02032;0.02706;0.004477
2006-01-30;-0.007004;-0.009785;0.005638;-0.004639;0.0156;0.002621;0.00116;0.001437
2006-01-31;-0.008533;-0.003619;0;0.006715;0;0.005438;0.0266;0.008328
2006-02-01;-0.001482;0.008823;0.008797;-0.01033;-0.004489;0.01656;0.01374;0.001907
2006-02-02;0.001059;0.001795;-0.005589;-0.001907;-0.01374;0.0008531;-0.003346;0.001111
2006-02-03;-0.01482;-0.04337;-0.01452;-0.003154;-0.002117;-0.0257;-0.01975;-0.002307
2006-02-06;-0.0001074;0.02973;0.01211;0.01218;0.02123;0.009144;0.003129;-0.0005392
2006-02-07;0.0003223;-0.01056;0.0064;0.009599;-0.03772;-0.002604;-0.01171;-0.003556
2006-02-08;-0.009821;-0.01668;-0.01365;-0.002344;-0.005577;-0.04807;-0.04647;-0.004379
2006-02-09;0.01838;0.0132;-0.004862;0;-0.01243;0.02544;0.02702;0.006247
2006-02-10;-0.003093;0.01464;0.004862;0.005617;-0.009094;-0.006019;-0.01416;-0.003637
2006-02-13;-0.001818;-0.02453;0.001616;0.008182;-0.01017;-0.03481;-0.03231;-0.005092
2006-02-14;0.005123;-0.01459;0.005634;-0.007995;-0.002814;-0.01071;-0.01703;0.003521
2006-02-15;-0.008017;0.01542;0.0008022;-0.003366;-0.01002;0.0174;0.008394;0.001938
2006-02-16;0.009931;0.02107;-0.004018;0.00672;0.01999;-0.01064;-0.0109;0.007697
2006-02-17;0.02373;0.02558;0.002413;-0.01236;0.0111;0.03697;0.04229;0.002627
2006-02-20;0.02267;-0.003558;0.007203;-0.001319;0;0.009808;0.01163;0.001121
2006-02-21;0.004554;0.01024;-0.002395;0.005924;0.0185;0.003764;0.0005929;0.002568
2006-02-22;-0.006179;-0.0164;0;-0.001783;-0.01448;-0.004208;-0.006244;0.008484
2006-02-23;0.002942;0.0001992;0.002395;9.39E-05;-0.00314;-0.001332;-0.006883;-0.001694
2006-02-24;0.001822;0.01659;0.0007971;0.003375;0.01351;-0.004901;-0.0133;0.006643
2006-02-27;0.0224;0.005276;0.003976;0.006344;-0.01644;-0.001341;0.0009125;3.17E-05
2006-02-28;-0.006846;-0.01433;-0.000794;0.004732;-0.004879;-0.01851;-0.01996;-0.007689
2006-03-01;-0.03043;0.009445;0.005545;0.02414;0.01861;0.00681;0.004951;0.008523
2006-03-02;0.01113;0.01901;0.001579;0.004327;0.01156;0.01527;0.005847;0.001347
2006-03-03;0.009798;-0.006748;-0.00316;0.00735;0.004304;0.009535;0.01945;-0.003452
2006-03-06;-0.0003016;0.008476;-0.002376;0.02077;-0.0236;-0.001767;-0.007552;0.0006325
2006-03-07;-0.04535;-0.05521;-0.01357;0.001486;-0.0218;-0.04801;-0.04243;-0.01099
2006-03-08;-0.02493;-0.02193;-0.01051;-0.0146;-0.008417;-0.02252;-0.01852;-0.003659
2006-03-09;-0.003349;0.01766;-0.001626;-0.005955;-0.004381;0.01577;0.009941;0.003373
2006-03-10;-0.01758;-0.02578;-0.002444;0.01671;0.003509;-0.01577;-0.02455;0.006179
2006-03-13;0.01888;0.02557;0.008124;0.006031;0.01767;0.01717;0.02263;0.002279
2006-03-14;-0.01218;0.003861;0.0008087;0.0006098;0.01604;0.008592;0.007961;0.01176
2006-03-15;0.01477;0.02741;0.008052;0;0.006392;0.03141;0.02567;0.007112
2006-03-16;0.007839;0.01197;-0.001605;0.005299;0.01262;0.004694;-0.003096;0.008566
2006-03-17;0;-0.004104;0.001605;0.004753;-0.00565;0.005782;0.001549;0.003289
2006-03-20;0.03117;0.005273;0.005598;0.007473;-0.01738;0.004866;0.004325;-0.003148
2006-03-21;-0.009375;-0.01432;-0.0007978;0.001283;-0.005533;-0.01714;-0.0193;-0.004356
2006-03-22;-0.01264;-0.01293;-0.01124;-0.009791;0.007835;-0.003373;-0.005673;0.00365
2006-03-23;0.01629;0.0149;0.004027;-0.002074;0.01178;0.01697;0.0041;-0.00309
2006-03-24;-0.0009389;-0.0171;0.001606;0.005864;0.007997;0.007061;0.01002;0.008837
2006-03-27;0.000626;-0.001405;0.005602;0.01146;0.003088;0.02003;0.03401;-0.003463
2006-03-28;-0.009643;-0.01416;0.0007978;0.0009346;0.003622;-0.003671;0.004208;-0.001254
2006-03-29;-0.01817;-0.01395;-0.003195;0.003053;0.01452;-0.005857;-0.006319;0.005351
2006-03-30;0.01775;0.03332;0.007174;0.008599;0.005929;0.04405;0.05262;0.008903
2006-03-31;0.01267;-0.0014;0;0.01135;-0.01044;-0.005637;0.003716;0.0009055
2006-04-03;0.01302;0.01903;0.01263;0.01866;0.008239;0.02298;0.02061;-3.74E-05
2006-04-04;0.0002054;0.01732;0.003914;0.008355;0.009087;0.003065;0.003905;0.002476
2006-04-05;0.0169;0.001928;0;0.007003;0.01451;0.02119;0.009145;0.009761
2006-04-06;0.009044;0.008057;0.02087;0;0.006842;0.01546;0.0194;-0.001598
2006-04-07;0.004591;-0.01095;0;-0.002812;-0.01039;-0.008294;-0.008423;-0.01125
2006-04-10;0.004967;-0.01244;0.001529;-0.007266;0.01739;-0.001389;-0.0008189;-0.002169
2006-04-11;0.007503;0.002149;0;0;-0.004298;0.01517;0.004903;-0.005277
2006-04-12;-0.01746;-0.01376;-0.006899;-0.01248;-0.001657;-0.02015;-0.01396;-0.002145
2006-04-13;0.01164;-0.006153;0.003839;-0.02333;0.004071;-0.008819;-0.006913;0.005118
2006-04-14;0;0;0;0;0;0;0;0.0009084
2006-04-17;0;0;0.009153;0;0;0;0;0.01239
2006-04-18;0.01434;0.03463;0.01208;0.03556;0.03956;0.04546;0.05821;0.001331
2006-04-19;0.02027;0.01905;0.01341;-0.002678;0.01193;0.01641;0.02431;0.01609
2006-04-20;0.003148;0.004894;0.007375;0.01236;-0.01222;0.007542;0.01898;-0.00225
2006-04-21;0.001428;0.003561;-0.002207;0.001845;0.01804;-0.01228;-0.02565;0.006658
2006-04-24;0.02062;-0.004688;-0.007391;0.007901;-0.01276;0.008332;0.004875;0.006892
2006-04-25;-0.000839;0.007491;-0.01119;-0.01894;-0.007912;0.003389;0.01221;-0.004705
2006-04-26;0.00298;0.001119;0.008218;0.01176;-0.005275;-0.001316;0.007055;0.00567
